Modality,Operator,PSNR,FOM
CT,Kirsch,8.950055190863083,0.9371866758065855
CT,LoG,9.126501217498053,0.8153013666283879
CT,Roberts,8.790488953125454,0.9329366339026025
CT,Frei-Chen,9.024770494734872,0.9393172117889719
CT,Sobel,9.02352931258848,0.9410321403317207
CT,Prewitt,9.04084993396734,0.9396186643235815
CT,Kirsch,8.942360172723543,0.9387162894622533
CT,LoG,9.135341860347456,0.814793521392289
CT,Roberts,8.808446596260138,0.9345952292935007
CT,Frei-Chen,9.03303995812612,0.9401388141639762
CT,Sobel,9.006862257954145,0.9406786497235723
CT,Prewitt,9.022685142513627,0.9393429311663325
CT,Kirsch,8.918980059910568,0.938421706044054
CT,LoG,9.134214944515518,0.8146713874482034
CT,Roberts,8.772786107085487,0.9333160351369654
CT,Frei-Chen,9.015956157174681,0.9398710580276012
CT,Sobel,9.184990897934357,0.9394178283886745
CT,Prewitt,9.201932028004633,0.9379290628495427
CT,Kirsch,9.09400833610528,0.9369531726628667
CT,LoG,9.315355596984045,0.8137583217324268
CT,Roberts,8.94832596070322,0.9320932416260026
CT,Frei-Chen,9.19603905649601,0.9385997222984637
CT,Sobel,9.030713254959368,0.9383796206726567
CT,Prewitt,9.046051079347924,0.9372568886499355
CT,Kirsch,8.933750688676161,0.9364083333602976
CT,LoG,9.165016286483928,0.8137993981788655
CT,Roberts,8.778973809288734,0.931358684765691
CT,Frei-Chen,9.039550646604303,0.9377900008121385
CT,Sobel,9.092535460319773,0.9377561080892399
CT,Prewitt,9.109503872326151,0.9365694643111498
CT,Kirsch,9.015196949218584,0.9356782116735811
CT,LoG,9.263681751740007,0.811102014015192
CT,Roberts,8.851756951717517,0.9290625727673855
CT,Frei-Chen,9.10203352064195,0.937129790437608
CT,Sobel,9.328904730486975,0.9374419106913836
CT,Prewitt,9.3464013775927,0.9358907224101877
CT,Kirsch,9.248025754721134,0.9347290249668713
CT,LoG,9.500093013749526,0.8087435036123874
CT,Roberts,9.085254302396914,0.9304565116755895
CT,Frei-Chen,9.339708275841534,0.9365605314694877
CT,Sobel,9.132686860966441,0.9346619830339863
CT,Prewitt,9.149867172702615,0.9335613770859144
CT,Kirsch,9.05757538190043,0.932165675412488
CT,LoG,9.310998850902912,0.8034312919132416
CT,Roberts,8.879546341696889,0.9250810387260158
CT,Frei-Chen,9.142485372767117,0.933869657052421
CT,Sobel,9.13697133742467,0.9347181416549487
CT,Prewitt,9.159655627791038,0.9336659721280691
CT,Kirsch,9.054118259275214,0.9318921055047912
CT,LoG,9.310481588844961,0.8034775488577478
CT,Roberts,8.88984795932026,0.9249306252856492
CT,Frei-Chen,9.149495996620747,0.9340210038706351
CT,Sobel,9.047494291617594,0.9339977329957276
CT,Prewitt,9.067031750842595,0.9328189685504779
CT,Kirsch,8.952876207780733,0.9308128836429963
CT,LoG,9.235394044879484,0.8027248510034992
CT,Roberts,8.784228989113302,0.922955189210603
CT,Frei-Chen,9.058635628296566,0.9330509558330851
CT,Sobel,9.0462845086523,0.9332002948291912
CT,Prewitt,9.06356430783465,0.9322800989889357
CT,Kirsch,8.9434840530674,0.9301885302926363
CT,LoG,9.25521558872904,0.7986446131878773
CT,Roberts,8.780721860230523,0.9219962281369442
CT,Frei-Chen,9.055749388955437,0.9323687530860248
CT,Sobel,8.992737420584442,0.9326685556850571
CT,Prewitt,9.01413880965821,0.9314612052498281
CT,Kirsch,8.904341979952632,0.9293082365416373
CT,LoG,9.182766800147512,0.7985212647598322
CT,Roberts,8.737428897648002,0.9222657258053324
CT,Frei-Chen,9.004614333051272,0.9318048408306762
CT,Sobel,8.890311493985912,0.9278234589175918
CT,Prewitt,8.914189571244348,0.9269294945353008
CT,Kirsch,8.8109224616752,0.9250505229269588
CT,LoG,9.098863509730158,0.7933706622472607
CT,Roberts,8.644516463128571,0.9170975733550732
CT,Frei-Chen,8.903462195731972,0.9272570957642897
CT,Sobel,8.997557262259411,0.9241475483452473
CT,Prewitt,9.01832643533951,0.9238193867303142
CT,Kirsch,8.917564556592936,0.9216363584459906
CT,LoG,9.211393862079628,0.7882245145079068
CT,Roberts,8.729034637718314,0.9127227575592687
CT,Frei-Chen,9.009254402468546,0.9238340371344329
CT,Sobel,8.915291341702451,0.9221820978415208
CT,Prewitt,8.939680903923652,0.9217215265518823
CT,Kirsch,8.830493394451983,0.9193965535157432
CT,LoG,9.103266453771647,0.786563683303768
CT,Roberts,8.663728770420137,0.9104519602818574
CT,Frei-Chen,8.928743179786082,0.9217627108580586
CT,Sobel,8.96981104438712,0.9194967909999163
CT,Prewitt,8.992705969478518,0.9191947486692968
CT,Kirsch,8.884471217009132,0.9169498987678669
CT,LoG,9.186505662540611,0.78217430153005
CT,Roberts,8.709664034807256,0.9057370508293778
CT,Frei-Chen,8.98299973646988,0.9194165150127975
CT,Sobel,8.946838423036157,0.9165193259058013
CT,Prewitt,8.97178617538817,0.915981719145279
CT,Kirsch,8.857743416216003,0.9130352125808486
CT,LoG,9.114998234563346,0.7796605360144467
CT,Roberts,8.687932670435654,0.9033864014907799
CT,Frei-Chen,8.96114323309006,0.9163507412448626
CT,Sobel,8.904040081889791,0.9116947690500067
CT,Prewitt,8.931970027440826,0.9115746780730645
CT,Kirsch,8.80911364966508,0.9091570706718978
CT,LoG,9.068305997044652,0.7735440144964478
CT,Roberts,8.643637851827323,0.8983271969031755
CT,Frei-Chen,8.919663076860347,0.9116316506538958
Ultrasound,Sobel,18.867225897731387,0.8422919977540393
Ultrasound,Prewitt,18.91141136204127,0.8439049871126493
Ultrasound,Kirsch,18.596501706837305,0.848187772780897
Ultrasound,LoG,18.85430193053311,0.7870841627060725
Ultrasound,Roberts,18.283127425102922,0.8290413679880785
Ultrasound,Frei-Chen,18.92471569365969,0.8429087489161927
Ultrasound,Sobel,12.728362035979623,0.7762601796862657
Ultrasound,Prewitt,12.780030520397228,0.7764026681045475
Ultrasound,Kirsch,12.500402101274569,0.783106319275049
Ultrasound,LoG,12.574204791328267,0.5664767243192229
Ultrasound,Roberts,12.200342909447617,0.8250070682742535
Ultrasound,Frei-Chen,12.78140109948438,0.7762322660132
Ultrasound,Sobel,12.003887095607727,0.7938911935324658
Ultrasound,Prewitt,12.051688523543493,0.794630131935447
Ultrasound,Kirsch,11.851122740873246,0.7991523971911335
Ultrasound,LoG,12.004967785285173,0.6223411432046037
Ultrasound,Roberts,11.604715389752421,0.8635373332030416
Ultrasound,Frei-Chen,12.030075041840373,0.794439223069892
Ultrasound,Sobel,16.992462418858636,0.8549146409883549
Ultrasound,Prewitt,17.049804481255734,0.85494176691693
Ultrasound,Kirsch,16.699569335809592,0.8567418655909358
Ultrasound,LoG,16.939701487225268,0.7647973912174767
Ultrasound,Roberts,16.34583396409362,0.8422213587021319
Ultrasound,Frei-Chen,17.057299874323885,0.8549110424849631
Ultrasound,Sobel,13.828029308506483,0.7406907544690242
Ultrasound,Prewitt,13.878047740864563,0.7406211760317808
Ultrasound,Kirsch,13.5904327578005,0.7484337795066175
Ultrasound,LoG,13.692318733089694,0.5573038871133479
Ultrasound,Roberts,13.293216576250371,0.813828152927855
Ultrasound,Frei-Chen,13.879607151207079,0.7405757833953138
Ultrasound,Sobel,16.158059566673842,0.6225920471738012
Ultrasound,Prewitt,16.206707906223883,0.6245157971358729
Ultrasound,Kirsch,15.92042383350293,0.6338585779554926
Ultrasound,LoG,16.052869169890663,0.511883119705185
Ultrasound,Roberts,15.621382240962493,0.6279625079307275
Ultrasound,Frei-Chen,16.210387241097486,0.623921223135702
Ultrasound,Sobel,15.299106526117905,0.9175876388757458
Ultrasound,Prewitt,15.37886465438229,0.917206956956328
Ultrasound,Kirsch,14.967109975033486,0.9168011607494548
Ultrasound,LoG,15.306121782321798,0.8176132313521455
Ultrasound,Roberts,14.542270779384905,0.9091069934783168
Ultrasound,Frei-Chen,15.342927840006768,0.9173497444709752
Ultrasound,Sobel,8.932834348662691,0.7960973265836869
Ultrasound,Prewitt,8.963429368927025,0.7969969425017469
Ultrasound,Kirsch,8.769900256123583,0.8038828358837458
Ultrasound,LoG,8.79259751244861,0.5397960956107665
Ultrasound,Roberts,8.542120915338831,0.865642466957535
Ultrasound,Frei-Chen,8.961805187018902,0.7963472363186201
Ultrasound,Sobel,12.541120481197677,0.8255349695394147
Ultrasound,Prewitt,12.597791073189178,0.8254663208846988
Ultrasound,Kirsch,12.290981705502338,0.8307109799022565
Ultrasound,LoG,12.39960272499711,0.6244158875237272
Ultrasound,Roberts,11.959253600826914,0.8636750805338684
Ultrasound,Frei-Chen,12.600211011917581,0.8257012638121802
Ultrasound,Sobel,13.878731124938383,0.8485297299104879
Ultrasound,Prewitt,13.942042982121263,0.8484080245045114
Ultrasound,Kirsch,13.588016371728393,0.8505985086170614
Ultrasound,LoG,13.81644610314227,0.6812328669710654
Ultrasound,Roberts,13.217746701454152,0.8616108339699069
Ultrasound,Frei-Chen,13.944801492553541,0.8483908288095557
Ultrasound,Sobel,22.167415785110673,0.7724610573641512
Ultrasound,Prewitt,22.237895775982906,0.7740037163935909
Ultrasound,Kirsch,21.74966002911031,0.7789052324715626
Ultrasound,LoG,22.395646947879854,0.7052809727593399
Ultrasound,Roberts,21.27776994841056,0.7696410268008402
Ultrasound,Frei-Chen,22.246293810790206,0.7732771866938397
Ultrasound,Sobel,13.7718827958825,0.7475029762975662
Ultrasound,Prewitt,13.834652783148977,0.7488282701242236
Ultrasound,Kirsch,13.4994036436096,0.7542612396325242
Ultrasound,LoG,13.6849233379831,0.551485625202836
Ultrasound,Roberts,13.147787033100776,0.7948301612968539
Ultrasound,Frei-Chen,13.836755291032773,0.7481056796576764
Ultrasound,Sobel,10.812713538838866,0.574998458464767
Ultrasound,Prewitt,10.84690252889827,0.5757178936272737
Ultrasound,Kirsch,10.658996764282156,0.6006211440969703
Ultrasound,LoG,10.61247322712114,0.46101079556004565
Ultrasound,Roberts,10.449764147104382,0.7676771301120224
Ultrasound,Frei-Chen,10.847380975383047,0.5750230795252476
Ultrasound,Sobel,11.649229049488019,0.7047405751723788
Ultrasound,Prewitt,11.68874192915788,0.7051858343225165
Ultrasound,Kirsch,11.461632429960646,0.7172076024831154
Ultrasound,LoG,11.509336175932784,0.49265703437575226
Ultrasound,Roberts,11.210616206969037,0.8328100127366719
Ultrasound,Frei-Chen,11.689355095669473,0.7047372051097732
Ultrasound,Sobel,14.443055313908486,0.6107668030541152
Ultrasound,Prewitt,14.497559310090525,0.6104468716140636
Ultrasound,Kirsch,14.220817111085669,0.6282873279815442
Ultrasound,LoG,14.235965967749948,0.49348509716935773
Ultrasound,Roberts,13.936054307350181,0.6982282476426931
Ultrasound,Frei-Chen,14.498943797295901,0.6113408100017473
Ultrasound,Sobel,14.169800098787174,0.6647117969007643
Ultrasound,Prewitt,14.218261487303822,0.664417753144079
Ultrasound,Kirsch,13.954493743384713,0.6777988573180866
Ultrasound,LoG,14.010267615483091,0.5011570511962179
Ultrasound,Roberts,13.669165265650992,0.7674915279516575
Ultrasound,Frei-Chen,14.219783943999214,0.6646736894426721
Ultrasound,Sobel,13.548488439482433,0.7165380932231367
Ultrasound,Prewitt,13.592168962505466,0.7173340150121466
Ultrasound,Kirsch,13.351383479406163,0.7270102582439921
Ultrasound,LoG,13.466589914039771,0.5329303993819033
Ultrasound,Roberts,13.124024995641317,0.7627328231006348
Ultrasound,Frei-Chen,13.593701378421798,0.7166115517136524
Ultrasound,Sobel,14.107685092419143,0.8151245364115794
Ultrasound,Prewitt,14.15910147304432,0.815789817505125
Ultrasound,Kirsch,13.870523929411988,0.8191075682341359
Ultrasound,LoG,14.003640920658993,0.681450051845982
Ultrasound,Roberts,13.58275287266445,0.8106262382022026
Ultrasound,Frei-Chen,14.161788691817565,0.8152695306813625
Ultrasound,Sobel,10.639802313001447,0.8550388485261544
Ultrasound,Prewitt,10.690166276312441,0.8501265734771005
Ultrasound,Kirsch,10.410107376598642,0.8414570641698895
Ultrasound,LoG,10.592606781178658,0.7531157493619314
Ultrasound,Roberts,10.101693118564416,0.5733153208946868
Ultrasound,Frei-Chen,10.694583077788046,0.8523966095209744
Ultrasound,Sobel,17.439678585837036,0.7946107198779673
Ultrasound,Prewitt,17.51052759690559,0.7959711625330839
Ultrasound,Kirsch,17.102863902037257,0.8012051485843543
Ultrasound,LoG,17.354676167874185,0.6955523763924929
Ultrasound,Roberts,16.66682909508207,0.8343318860013695
Ultrasound,Frei-Chen,17.516268363773843,0.7952700949925315
Ultrasound,Sobel,14.107413044346082,0.7008863727825418
Ultrasound,Prewitt,14.16013171809877,0.7026498128340296
Ultrasound,Kirsch,13.870644324743367,0.7122191439021316
Ultrasound,LoG,13.960258540144217,0.5243783616886785
Ultrasound,Roberts,13.557250255820508,0.8139800997575568
Ultrasound,Frei-Chen,14.162126530113541,0.7021271760098367
Ultrasound,Sobel,17.12448180916917,0.26309580859320447
Ultrasound,Prewitt,17.164824175111168,0.26350380866030804
Ultrasound,Kirsch,16.925173761226166,0.2898775740691761
Ultrasound,LoG,16.944247360369022,0.23182821604579745
Ultrasound,Roberts,16.67335954372093,0.36286367509792156
Ultrasound,Frei-Chen,17.166157868752382,0.26295413229767073
Ultrasound,Sobel,12.127899679049058,0.7547649420071001
Ultrasound,Prewitt,12.176017124904515,0.7543204584526035
Ultrasound,Kirsch,11.909077059486439,0.767280485542776
Ultrasound,LoG,11.929901119927004,0.5580474095928204
Ultrasound,Roberts,11.628683615667674,0.8219284927305477
Ultrasound,Frei-Chen,12.177328604045492,0.7551223603439079
Ultrasound,Sobel,14.8076920285815,0.5737952711561882
Ultrasound,Prewitt,14.846571767005162,0.5727015165369135
Ultrasound,Kirsch,14.624827298192438,0.5885715651268244
Ultrasound,LoG,14.647809490427033,0.5271158885368916
Ultrasound,Roberts,14.402491647693683,0.6419245712283419
Ultrasound,Frei-Chen,14.846978351354574,0.5725279566297544
Ultrasound,Sobel,13.990216214368576,0.7064225629173345
Ultrasound,Prewitt,14.043155047917004,0.7074611989581329
Ultrasound,Kirsch,13.756070217292875,0.7172909361931766
Ultrasound,LoG,13.817342679354262,0.5539248351064932
Ultrasound,Roberts,13.4413367950928,0.7732827534751319
Ultrasound,Frei-Chen,14.044580105425084,0.7072754410013626
Ultrasound,Sobel,12.694975339203898,0.7494289229707537
Ultrasound,Prewitt,12.747986804105318,0.7500198007077541
Ultrasound,Kirsch,12.464666087983856,0.7559991680371914
Ultrasound,LoG,12.53266756676102,0.5378530457885854
Ultrasound,Roberts,12.154457267897902,0.8091657384476925
Ultrasound,Frei-Chen,12.749254646851911,0.7499387081795327
Ultrasound,Sobel,12.069543200149052,0.629952764404853
Ultrasound,Prewitt,12.112226630170484,0.6300851765245601
Ultrasound,Kirsch,11.878620922278746,0.6489712821675688
Ultrasound,LoG,12.00205642947407,0.4609375571824026
Ultrasound,Roberts,11.614146616538328,0.795164998610591
Ultrasound,Frei-Chen,12.114176852005578,0.6304215639270762
Ultrasound,Sobel,15.429462282050858,0.9215392379744564
Ultrasound,Prewitt,15.459184805115258,0.9221071485989754
Ultrasound,Kirsch,15.18543460076822,0.9222726016610023
Ultrasound,LoG,15.261364880617323,0.8479878707324269
Ultrasound,Roberts,14.92974209752571,0.8934197343071272
Ultrasound,Frei-Chen,15.48152461093659,0.9219701174031962
Ultrasound,Sobel,14.290855634580726,0.6895712644490318
Ultrasound,Prewitt,14.338753945077523,0.6899035878547278
Ultrasound,Kirsch,14.063876384038652,0.703527609221224
Ultrasound,LoG,14.168903022903764,0.5394612030961464
Ultrasound,Roberts,13.77066902830623,0.7760712728555398
Ultrasound,Frei-Chen,14.340252601805094,0.6897959293055227
Ultrasound,Sobel,18.560316195885562,0.8310931196034046
Ultrasound,Prewitt,18.630799524513574,0.8324872288781547
Ultrasound,Kirsch,18.19894448082377,0.8367356649660285
Ultrasound,LoG,18.625034169016665,0.7349504891706519
Ultrasound,Roberts,17.751273726540862,0.8220467749145252
Ultrasound,Frei-Chen,18.638964871821216,0.8317730686333187
Ultrasound,Sobel,12.00747077652096,0.5822049326199162
Ultrasound,Prewitt,12.04663314584183,0.5817494627625951
Ultrasound,Kirsch,11.826664018029515,0.6128904477262521
Ultrasound,LoG,11.805779838110206,0.4480923178580214
Ultrasound,Roberts,11.568511894334605,0.798694693421977
Ultrasound,Frei-Chen,12.047161414657616,0.5815721071376556
Ultrasound,Sobel,10.920273467686659,0.8058105423375439
Ultrasound,Prewitt,10.96679903062606,0.8055242144963412
Ultrasound,Kirsch,10.709466717631136,0.8118686106165346
Ultrasound,LoG,10.777788816059346,0.583424994558381
Ultrasound,Roberts,10.442474794840397,0.8436961266719762
Ultrasound,Frei-Chen,10.96805473541514,0.8054712077561794
Ultrasound,Sobel,12.536016572188123,0.8124365879298135
Ultrasound,Prewitt,12.586801660399779,0.8123355174051994
Ultrasound,Kirsch,12.31113154491184,0.8198650812516817
Ultrasound,LoG,12.477129509746847,0.6387593560238928
Ultrasound,Roberts,12.017220276613331,0.8180465727307765
Ultrasound,Frei-Chen,12.589017104333614,0.8119773275659199
Ultrasound,Sobel,19.63094842798474,0.7671937562746306
Ultrasound,Prewitt,19.701776081436467,0.7681827302363317
Ultrasound,Kirsch,19.279786056727303,0.7711296778828911
Ultrasound,LoG,19.661686655413707,0.6664655203802597
Ultrasound,Roberts,18.84635601835358,0.7655598458237589
Ultrasound,Frei-Chen,19.70795515671766,0.7676489670891558
Ultrasound,Sobel,10.812065081768678,0.7850229444403424
Ultrasound,Prewitt,10.852078516770833,0.7840036178152725
Ultrasound,Kirsch,10.638479653879656,0.7900420267438074
Ultrasound,LoG,10.718739883764343,0.5705419166047783
Ultrasound,Roberts,10.416191480752698,0.8471229381767649
Ultrasound,Frei-Chen,10.85236764451398,0.7842307298245256
Ultrasound,Sobel,14.077004590744025,0.6740554028486242
Ultrasound,Prewitt,14.128615505136883,0.6745204018246451
Ultrasound,Kirsch,13.847500090006564,0.691196297378029
Ultrasound,LoG,13.957510411775115,0.5090398264532994
Ultrasound,Roberts,13.534422479411463,0.8150317954036999
Ultrasound,Frei-Chen,14.1305278349867,0.6745827764201431
Ultrasound,Sobel,14.260674059047382,0.8907085427883145
Ultrasound,Prewitt,14.314134646470704,0.890113316892108
Ultrasound,Kirsch,13.997555606730753,0.8938043145383072
Ultrasound,LoG,14.263133652389959,0.7305480139222678
Ultrasound,Roberts,13.689068149168051,0.8982077407234794
Ultrasound,Frei-Chen,14.318611694628034,0.8902061473260878
Ultrasound,Sobel,15.019218618376161,0.8419788666363618
Ultrasound,Prewitt,15.087033939720449,0.8423758339743858
Ultrasound,Kirsch,14.707011224344757,0.8458855271386396
Ultrasound,LoG,14.975242148439452,0.6984698715151926
Ultrasound,Roberts,14.292573781121352,0.8586276150623764
Ultrasound,Frei-Chen,15.09124662351698,0.8423733830138348
Ultrasound,Sobel,12.44089380451625,0.6134794434517447
Ultrasound,Prewitt,12.477769705474502,0.6141430440220667
Ultrasound,Kirsch,12.282124740992842,0.6379341397238135
Ultrasound,LoG,12.34164505636059,0.49009709850055144
Ultrasound,Roberts,12.037315214203554,0.7488056740424748
Ultrasound,Frei-Chen,12.478768697343884,0.6130719983508123
Ultrasound,Sobel,13.670080055002389,0.5343101646727552
Ultrasound,Prewitt,13.677791716504814,0.5368047970450103
Ultrasound,Kirsch,13.435589264314059,0.5568080237327953
Ultrasound,LoG,13.48639470111661,0.382205313628117
Ultrasound,Roberts,13.169183862162662,0.6295869560808754
Ultrasound,Frei-Chen,13.678724778006998,0.5356288206236324
Ultrasound,Sobel,11.697598586219502,0.7263292585346548
Ultrasound,Prewitt,11.739773824920075,0.7266054697299313
Ultrasound,Kirsch,11.508654529802316,0.7408501049649578
Ultrasound,LoG,11.532180390780306,0.5452331535129727
Ultrasound,Roberts,11.270405701108446,0.8116950203193873
Ultrasound,Frei-Chen,11.740759335456755,0.7260890132856321
Ultrasound,Sobel,10.257861045866573,0.7616176572430495
Ultrasound,Prewitt,10.295349266172416,0.7612528362459766
Ultrasound,Kirsch,10.09826329956741,0.766235368924167
Ultrasound,LoG,10.148805836623211,0.5875686616563784
Ultrasound,Roberts,9.885981297946033,0.795873639320613
Ultrasound,Frei-Chen,10.296628499096755,0.7615082064417323
Ultrasound,Sobel,19.20493201659147,0.8365324946192878
Ultrasound,Prewitt,19.25772844021304,0.838303622662101
Ultrasound,Kirsch,18.843684418161622,0.850167201967102
Ultrasound,LoG,19.357254453882533,0.7081905254750079
Ultrasound,Roberts,18.550412687647125,0.8647694702336842
Ultrasound,Frei-Chen,19.26351449638269,0.8373664267191653
Ultrasound,Sobel,12.578549371318918,0.7706096496532258
Ultrasound,Prewitt,12.626477631136044,0.7717546905023314
Ultrasound,Kirsch,12.369180988260036,0.7826478196189838
Ultrasound,LoG,12.411811854125895,0.564385100553091
Ultrasound,Roberts,12.101521800133932,0.8363183343102238
Ultrasound,Frei-Chen,12.627699938195175,0.7711147680111996
Ultrasound,Sobel,13.857892171178028,0.7287487273108503
Ultrasound,Prewitt,13.912775917369585,0.7294516640323152
Ultrasound,Kirsch,13.607666162810272,0.7379221880715295
Ultrasound,LoG,13.68076141781261,0.5642032569556794
Ultrasound,Roberts,13.31689351381626,0.7715702104796119
Ultrasound,Frei-Chen,13.913612865455189,0.728844818537998
Ultrasound,Sobel,14.327960326986513,0.8732864971402436
Ultrasound,Prewitt,14.390954359081158,0.8730122003999348
Ultrasound,Kirsch,14.033547609805922,0.873659490244166
Ultrasound,LoG,14.30324964715765,0.7505174614273187
Ultrasound,Roberts,13.658895195507785,0.8728169827019515
Ultrasound,Frei-Chen,14.396390288628213,0.8730522663339113
Ultrasound,Sobel,10.417461948818072,0.8300159113576104
Ultrasound,Prewitt,10.462952987507544,0.8298063027807064
Ultrasound,Kirsch,10.213293566304424,0.8356232764414471
Ultrasound,LoG,10.300961052657096,0.6080642594569201
Ultrasound,Roberts,9.932348004092946,0.8756560922559138
Ultrasound,Frei-Chen,10.464391575825505,0.8298749262691415
Ultrasound,Sobel,11.766668395511724,0.8599777478461632
Ultrasound,Prewitt,11.821901208125604,0.8600842314721631
Ultrasound,Kirsch,11.524244949335609,0.8632657745504219
Ultrasound,LoG,11.666407281470603,0.6663531649487976
Ultrasound,Roberts,11.207361182621764,0.8849156123588895
Ultrasound,Frei-Chen,11.824188734884824,0.8601494486422394
Ultrasound,Sobel,12.447435566427957,0.844104555476765
Ultrasound,Prewitt,12.498551129954835,0.8438528887397677
Ultrasound,Kirsch,12.217134033478715,0.8465129470148592
Ultrasound,LoG,12.385694179483536,0.6666023297085265
Ultrasound,Roberts,11.897847421730035,0.8807932269111591
Ultrasound,Frei-Chen,12.500659087302463,0.8439336329713563
Ultrasound,Sobel,19.87932798182911,0.7978916944761156
Ultrasound,Prewitt,19.911822945426636,0.8044614869129147
Ultrasound,Kirsch,19.64267032219738,0.8104709791616466
Ultrasound,LoG,19.682596021311436,0.7635351725637873
Ultrasound,Roberts,19.500292480199604,0.7290540079953468
Ultrasound,Frei-Chen,19.92999858567161,0.8016322796794006
